Customer ID,Age,Age Group,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Impulse Item,Accessory,Extended Warranty,Add-on Total
19640,43,35-44,Male,Yes,Smartwatch,SWT567,4,Cancelled,Bank Transfer,1378.5,459.5,3,6/15/24,Same Day,None,0,0,0,0
19642,73,65-74,Female,Yes,Smartwatch,SWT567,2,Cancelled,Bank Transfer,1378.5,459.5,3,5/16/24,Expedited,"Accessory, Extended Warranty",0,1,1,143.02
19642,73,65-74,Female,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,7977.76,1139.68,7,8/16/24,Same Day,None,0,0,0,0
19645,63,55-64,Male,No,Smartphone,SMP234,5,Completed,Credit Card,10257.12,1139.68,9,1/13/24,Standard,"Extended Warranty, Extended Warranty, Impulse Item",1,0,2,170.11
19645,63,55-64,Male,Yes,Smartwatch,SWT567,5,Cancelled,Bank Transfer,2297.5,459.5,5,6/14/24,Same Day,None,0,0,0,0
19645,63,55-64,Male,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,2757,459.5,6,7/16/24,Standard,Accessory,0,1,0,41.15
19646,43,35-44,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,2697.28,674.32,4,4/22/24,Same Day,None,0,0,0,0
19647,44,35-44,Female,No,Laptop,LTP123,4,Cancelled,Bank Transfer,674.32,674.32,1,6/29/24,Same Day,"Accessory, Accessory",0,2,0,133.89
19648,47,45-54,Male,Yes,Tablet,TBL345,1,Cancelled,PayPal,7077.69,786.41,9,2/18/24,Expedited,"Accessory, Accessory, Extended Warranty",0,2,1,149.32
19649,74,65-74,Female,No,Headphones,HDP456,5,Completed,Credit Card,3611.8,361.18,10,1/4/24,Expedited,None,0,0,0,0
19649,74,65-74,Female,No,Tablet,TBL345,2,Cancelled,PayPal,7077.69,786.41,9,3/17/24,Expedited,None,0,0,0,0
19649,74,65-74,Female,No,Tablet,TBL345,3,Completed,PayPal,786.41,786.41,1,6/4/24,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",1,0,2,98.18
19650,61,55-64,Female,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,4135.5,459.5,9,2/3/24,Expedited,Impulse Item,1,0,0,64.88
19650,61,55-64,Female,No,Tablet,TBL345,4,Cancelled,Bank Transfer,786.41,786.41,1,8/20/24,Standard,"Accessory, Accessory, Extended Warranty",0,2,1,138.71
19651,34,25-34,Female,Yes,Smartphone,SMP234,1,Cancelled,PayPal,1139.68,1139.68,1,6/3/24,Standard,"Extended Warranty, Impulse Item",1,0,1,186.96
19652,78,75-80,Female,No,Headphones,HDP456,5,Cancelled,Bank Transfer,2889.44,361.18,8,1/11/24,Expedited,"Extended Warranty, Impulse Item",1,0,1,162.15
19653,39,35-44,Female,No,Smartphone,SMP234,5,Cancelled,Credit Card,10257.12,1139.68,9,1/8/24,Standard,None,0,0,0,0
19653,39,35-44,Female,No,Headphones,HDP456,2,Cancelled,Bank Transfer,1083.54,361.18,3,3/9/24,Same Day,None,0,0,0,0
19654,52,45-54,Female,No,Laptop,LTP123,3,Completed,PayPal,4720.24,674.32,7,2/16/24,Standard,"Impulse Item, Extended Warranty, Extended Warranty",1,0,2,228.56
19656,56,55-64,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,9117.44,1139.68,8,3/11/24,Expedited,"Impulse Item, Impulse Item",2,0,0,76.86
19656,56,55-64,Female,No,Headphones,HDP456,4,Completed,Credit Card,1805.9,361.18,5,6/17/24,Expedited,None,0,0,0,0
19657,33,25-34,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,1139.68,1139.68,1,9/2/24,Standard,None,0,0,0,0
19658,30,25-34,Female,No,Smartwatch,SWT567,3,Completed,PayPal,459.5,459.5,1,3/20/24,Same Day,"Impulse Item, Accessory, Impulse Item",2,1,0,146.41
19659,67,65-74,Female,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,5698.4,1139.68,5,8/20/24,Same Day,Extended Warranty,0,0,1,55.27
19660,76,75-80,Male,Yes,Smartwatch,SWT567,3,Completed,Bank Transfer,919,459.5,2,2/19/24,Same Day,None,0,0,0,0
19660,76,75-80,Male,No,Laptop,LTP123,4,Completed,Credit Card,3371.6,674.32,5,6/12/24,Standard,Extended Warranty,0,0,1,58.05
19661,54,45-54,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,1378.5,459.5,3,3/7/24,Same Day,"Impulse Item, Impulse Item",2,0,0,177.69
19662,72,65-74,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,919,459.5,2,3/18/24,Expedited,None,0,0,0,0
19663,30,25-34,Female,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,1139.68,1139.68,1,2/11/24,Same Day,"Accessory, Extended Warranty",0,1,1,115.43
19667,48,45-54,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,674.32,674.32,1,2/5/24,Expedited,Impulse Item,1,0,0,24.05
19667,48,45-54,Female,No,Laptop,LTP123,1,Completed,Credit Card,6068.88,674.32,9,2/25/24,Expedited,"Extended Warranty, Extended Warranty",0,0,2,69.85
19668,19,18-24,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,2/7/24,Same Day,"Accessory, Accessory, Accessory",0,3,0,133.23
19669,37,35-44,Female,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,2279.36,1139.68,2,8/11/24,Expedited,"Impulse Item, Extended Warranty",1,0,1,131.34
19670,21,18-24,Female,Yes,Headphones,HDP456,4,Completed,Bank Transfer,3250.62,361.18,9,2/26/24,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",1,0,2,135.52
19670,21,18-24,Female,Yes,Smartphone,SMP234,1,Completed,Credit Card,1139.68,1139.68,1,7/9/24,Same Day,"Impulse Item, Impulse Item",2,0,0,102.26
19671,53,45-54,Female,No,Laptop,LTP123,4,Cancelled,Credit Card,2697.28,674.32,4,4/19/24,Same Day,"Impulse Item, Extended Warranty",1,0,1,102.4
19671,53,45-54,Female,No,Smartphone,SMP234,1,Cancelled,Credit Card,9117.44,1139.68,8,9/17/24,Expedited,"Accessory, Accessory, Impulse Item",1,2,0,253.11
19672,25,25-34,Female,No,Smartwatch,SWT567,1,Completed,PayPal,3216.5,459.5,7,1/22/24,Expedited,None,0,0,0,0
19672,25,25-34,Female,No,Smartwatch,SWT567,4,Completed,PayPal,1378.5,459.5,3,9/21/24,Standard,"Extended Warranty, Extended Warranty, Extended Warranty",0,0,3,146.71
19673,18,18-24,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,674.32,674.32,1,6/28/24,Same Day,None,0,0,0,0
19673,18,18-24,Male,Yes,Smartwatch,SWT567,1,Completed,Credit Card,2297.5,459.5,5,7/13/24,Standard,"Accessory, Impulse Item, Accessory",1,2,0,246.5
19673,18,18-24,Male,No,Headphones,HDP456,3,Cancelled,Credit Card,3250.62,361.18,9,8/24/24,Standard,None,0,0,0,0
19675,56,55-64,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,1139.68,1139.68,1,4/27/24,Same Day,None,0,0,0,0
19678,38,35-44,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,5/22/24,Standard,Accessory,0,1,0,46.55
19679,30,25-34,Female,No,Smartphone,SMP234,2,Completed,PayPal,3419.04,1139.68,3,2/13/24,Same Day,"Impulse Item, Impulse Item, Extended Warranty",2,0,1,203.37
19681,51,45-54,Male,No,Smartwatch,SWT567,4,Completed,PayPal,4135.5,459.5,9,4/17/24,Expedited,Accessory,0,1,0,86.96
19682,28,25-34,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,1838,459.5,4,4/20/24,Expedited,None,0,0,0,0
19682,28,25-34,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,4720.24,674.32,7,7/24/24,Standard,"Extended Warranty, Accessory, Impulse Item",1,1,1,212.67
19684,36,35-44,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,2022.96,674.32,3,8/3/24,Expedited,"Accessory, Extended Warranty, Extended Warranty",0,1,2,213.52
19686,27,25-34,Male,No,Laptop,LTP123,4,Completed,Credit Card,5394.56,674.32,8,2/10/24,Expedited,Extended Warranty,0,0,1,25.18
19687,33,25-34,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,1572.82,786.41,2,7/18/24,Expedited,Accessory,0,1,0,79.52
19691,28,25-34,Female,No,Tablet,TBL345,4,Completed,Credit Card,4718.46,786.41,6,2/28/24,Standard,Accessory,0,1,0,48.43
19691,28,25-34,Female,Yes,Laptop,LTP123,5,Cancelled,Bank Transfer,2697.28,674.32,4,8/25/24,Same Day,"Accessory, Impulse Item, Extended Warranty",1,1,1,268.43
19692,63,55-64,Female,Yes,Smartphone,SMP234,1,Completed,Credit Card,1139.68,1139.68,1,3/24/24,Standard,None,0,0,0,0
19692,63,55-64,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,3419.04,1139.68,3,5/28/24,Standard,Extended Warranty,0,0,1,21.51
19693,50,45-54,Female,Yes,Laptop,LTP123,3,Completed,Credit Card,6743.2,674.32,10,2/4/24,Expedited,Accessory,0,1,0,47.73
19693,50,45-54,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,1348.64,674.32,2,6/16/24,Same Day,"Extended Warranty, Accessory",0,1,1,118.39
19693,50,45-54,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,2022.96,674.32,3,7/28/24,Standard,None,0,0,0,0
19695,37,35-44,Male,No,Smartphone,SMP234,5,Completed,Credit Card,1139.68,1139.68,1,6/19/24,Same Day,None,0,0,0,0
19697,72,65-74,Male,No,Laptop,LTP123,2,Completed,Credit Card,5394.56,674.32,8,7/2/24,Same Day,"Extended Warranty, Impulse Item, Impulse Item",2,0,1,186.56
19698,22,18-24,Female,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,459.5,459.5,1,1/18/24,Expedited,"Extended Warranty, Accessory, Impulse Item",1,1,1,186.16
19698,22,18-24,Female,No,Laptop,LTP123,2,Completed,PayPal,3371.6,674.32,5,2/19/24,Standard,"Extended Warranty, Accessory",0,1,1,153.31
19698,22,18-24,Female,Yes,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,7/14/24,Expedited,"Extended Warranty, Impulse Item",1,0,1,163.83
19701,25,25-34,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,5394.56,674.32,8,6/16/24,Standard,None,0,0,0,0
19701,25,25-34,Female,No,Smartwatch,SWT567,4,Completed,PayPal,1838,459.5,4,8/30/24,Same Day,"Impulse Item, Accessory",1,1,0,124.07
19703,67,65-74,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,3611.8,361.18,10,6/13/24,Expedited,"Impulse Item, Extended Warranty, Extended Warranty",1,0,2,216.75
19703,67,65-74,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,3611.8,361.18,10,7/16/24,Same Day,Accessory,0,1,0,16.91
19705,66,65-74,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,459.5,459.5,1,1/26/24,Same Day,"Extended Warranty, Impulse Item",1,0,1,155.32
19705,66,65-74,Male,No,Tablet,TBL345,3,Cancelled,Credit Card,3932.05,786.41,5,7/8/24,Same Day,"Accessory, Accessory, Accessory",0,3,0,178.55
19706,40,35-44,Male,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,459.5,459.5,1,6/2/24,Expedited,"Impulse Item, Accessory, Extended Warranty",1,1,1,172.28
19706,40,35-44,Male,No,Laptop,LTP123,3,Completed,PayPal,674.32,674.32,1,7/15/24,Standard,"Impulse Item, Impulse Item",2,0,0,90
19710,30,25-34,Male,No,Tablet,TBL345,4,Completed,Credit Card,786.41,786.41,1,2/10/24,Standard,"Extended Warranty, Impulse Item",1,0,1,173.91
19710,30,25-34,Male,No,Tablet,TBL345,5,Completed,Credit Card,4718.46,786.41,6,5/27/24,Standard,"Extended Warranty, Accessory",0,1,1,131.91
19711,63,55-64,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,3250.62,361.18,9,1/9/24,Same Day,Extended Warranty,0,0,1,92.46
19711,63,55-64,Female,Yes,Smartphone,SMP234,4,Cancelled,PayPal,5698.4,1139.68,5,8/18/24,Standard,Impulse Item,1,0,0,88.29
19712,60,55-64,Male,No,Laptop,LTP123,3,Completed,PayPal,2697.28,674.32,4,6/29/24,Standard,None,0,0,0,0
19713,60,55-64,Female,Yes,Headphones,HDP456,4,Cancelled,PayPal,1083.54,361.18,3,2/3/24,Standard,"Accessory, Extended Warranty",0,1,1,63.84
19713,60,55-64,Female,Yes,Tablet,TBL345,3,Completed,PayPal,7077.69,786.41,9,3/19/24,Standard,"Impulse Item, Accessory, Accessory",1,2,0,144.5
19713,60,55-64,Female,No,Tablet,TBL345,3,Cancelled,Credit Card,6291.28,786.41,8,5/5/24,Same Day,None,0,0,0,0
19713,60,55-64,Female,Yes,Smartphone,SMP234,3,Completed,Credit Card,4558.72,1139.68,4,6/17/24,Expedited,Extended Warranty,0,0,1,93.45
19714,43,35-44,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,459.5,459.5,1,9/8/24,Same Day,"Impulse Item, Extended Warranty, Accessory",1,1,1,102.68
19715,19,18-24,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,4135.5,459.5,9,6/2/24,Standard,"Impulse Item, Extended Warranty",1,0,1,178.37
19715,19,18-24,Male,No,Tablet,TBL345,4,Completed,Credit Card,786.41,786.41,1,7/30/24,Standard,Accessory,0,1,0,86.7
19716,56,55-64,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,722.36,361.18,2,4/28/24,Same Day,"Impulse Item, Extended Warranty",1,0,1,92.1
19717,60,55-64,Male,No,Smartphone,SMP234,1,Cancelled,Credit Card,6838.08,1139.68,6,8/2/24,Expedited,None,0,0,0,0
19718,45,45-54,Male,No,Headphones,HDP456,4,Completed,PayPal,1444.72,361.18,4,8/21/24,Expedited,"Accessory, Extended Warranty, Extended Warranty",0,1,2,81.63
19720,59,55-64,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,3676,459.5,8,4/9/24,Standard,"Extended Warranty, Accessory, Impulse Item",1,1,1,156.82
19720,59,55-64,Male,No,Smartwatch,SWT567,5,Completed,PayPal,2297.5,459.5,5,5/4/24,Same Day,"Extended Warranty, Extended Warranty",0,0,2,104.27
19721,45,45-54,Male,Yes,Smartphone,SMP234,5,Completed,PayPal,3419.04,1139.68,3,7/10/24,Expedited,None,0,0,0,0
19723,38,35-44,Male,No,Smartphone,SMP234,3,Cancelled,PayPal,10257.12,1139.68,9,4/16/24,Same Day,None,0,0,0,0
19723,38,35-44,Male,Yes,Headphones,HDP456,5,Completed,Bank Transfer,3250.62,361.18,9,6/30/24,Same Day,"Accessory, Extended Warranty",0,1,1,73.4
19723,38,35-44,Male,Yes,Smartphone,SMP234,2,Cancelled,Credit Card,11396.8,1139.68,10,9/12/24,Same Day,"Accessory, Accessory, Impulse Item",1,2,0,223.79
19724,40,35-44,Male,Yes,Tablet,TBL345,4,Completed,Credit Card,3145.64,786.41,4,5/14/24,Expedited,None,0,0,0,0
19724,40,35-44,Male,No,Smartphone,SMP234,1,Completed,PayPal,5698.4,1139.68,5,5/25/24,Standard,"Impulse Item, Extended Warranty",1,0,1,92.05
19726,67,65-74,Female,Yes,Headphones,HDP456,2,Completed,Bank Transfer,2528.26,361.18,7,7/3/24,Same Day,None,0,0,0,0
19727,32,25-34,Male,No,Headphones,HDP456,4,Completed,Credit Card,3250.62,361.18,9,6/10/24,Standard,"Impulse Item, Accessory, Accessory",1,2,0,199.32
19727,32,25-34,Male,No,Tablet,TBL345,5,Completed,PayPal,7864.1,786.41,10,7/23/24,Expedited,"Accessory, Accessory",0,2,0,116.07
19730,53,45-54,Male,Yes,Smartphone,SMP234,4,Cancelled,Bank Transfer,7977.76,1139.68,7,2/14/24,Expedited,Extended Warranty,0,0,1,80.52
19730,53,45-54,Male,No,Laptop,LTP123,1,Completed,Credit Card,1348.64,674.32,2,3/30/24,Standard,"Impulse Item, Accessory",1,1,0,131.4
19731,76,75-80,Female,No,Tablet,TBL345,5,Cancelled,Bank Transfer,5504.87,786.41,7,4/21/24,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",1,0,2,130.52
19731,76,75-80,Female,No,Smartphone,SMP234,1,Cancelled,Credit Card,7977.76,1139.68,7,7/20/24,Same Day,"Impulse Item, Accessory, Impulse Item",2,1,0,208.22
19732,33,25-34,Male,No,Headphones,HDP456,1,Cancelled,Bank Transfer,2528.26,361.18,7,2/6/24,Same Day,"Impulse Item, Accessory, Accessory",1,2,0,142.8
19732,33,25-34,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,9/14/24,Same Day,Extended Warranty,0,0,1,32.27
19733,35,35-44,Female,Yes,Smartwatch,SWT567,2,Cancelled,Bank Transfer,1838,459.5,4,3/11/24,Same Day,Impulse Item,1,0,0,86.73
19735,58,55-64,Male,Yes,Smartwatch,SWT567,5,Completed,PayPal,1378.5,459.5,3,6/13/24,Expedited,None,0,0,0,0
19736,76,75-80,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,1378.5,459.5,3,2/23/24,Same Day,"Impulse Item, Extended Warranty, Impulse Item",2,0,1,218.05
19738,80,75-80,Female,No,Smartphone,SMP234,5,Completed,Credit Card,7977.76,1139.68,7,2/16/24,Expedited,None,0,0,0,0
19738,80,75-80,Female,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,459.5,459.5,1,2/27/24,Standard,None,0,0,0,0
19739,68,65-74,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,5394.56,674.32,8,1/28/24,Same Day,"Extended Warranty, Impulse Item",1,0,1,180.11
19739,68,65-74,Male,Yes,Tablet,TBL345,1,Completed,PayPal,7077.69,786.41,9,5/1/24,Same Day,"Extended Warranty, Impulse Item, Impulse Item",2,0,1,151.39
19740,65,65-74,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,1378.5,459.5,3,5/12/24,Expedited,Impulse Item,1,0,0,78.86
19742,37,35-44,Male,No,Tablet,TBL345,4,Cancelled,PayPal,786.41,786.41,1,9/8/24,Same Day,"Accessory, Extended Warranty, Accessory",0,2,1,194.11
19743,32,25-34,Female,Yes,Smartwatch,SWT567,1,Completed,Credit Card,2297.5,459.5,5,7/22/24,Same Day,Accessory,0,1,0,27.28
19743,32,25-34,Female,Yes,Smartwatch,SWT567,4,Cancelled,Credit Card,459.5,459.5,1,9/5/24,Standard,Impulse Item,1,0,0,12.28
19748,57,55-64,Female,Yes,Headphones,HDP456,2,Completed,Credit Card,2889.44,361.18,8,2/12/24,Standard,"Impulse Item, Extended Warranty",1,0,1,77.46
19748,57,55-64,Female,No,Smartphone,SMP234,3,Completed,PayPal,1139.68,1139.68,1,2/16/24,Same Day,"Extended Warranty, Impulse Item",1,0,1,155.56
19748,57,55-64,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,1139.68,1139.68,1,3/31/24,Same Day,None,0,0,0,0
19750,62,55-64,Female,Yes,Laptop,LTP123,4,Cancelled,Credit Card,674.32,674.32,1,1/16/24,Expedited,"Accessory, Accessory",0,2,0,178.44
19751,73,65-74,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,7977.76,1139.68,7,2/14/24,Expedited,"Accessory, Accessory, Extended Warranty",0,2,1,201.51
19751,73,65-74,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,674.32,674.32,1,4/28/24,Same Day,None,0,0,0,0
19753,66,65-74,Female,Yes,Smartwatch,SWT567,1,Cancelled,PayPal,4135.5,459.5,9,2/11/24,Same Day,"Extended Warranty, Accessory",0,1,1,119.32
19754,34,25-34,Male,Yes,Smartwatch,SWT567,2,Completed,PayPal,2297.5,459.5,5,9/9/24,Expedited,Extended Warranty,0,0,1,78.9
19755,71,65-74,Male,No,Tablet,TBL345,5,Completed,Credit Card,4718.46,786.41,6,2/11/24,Standard,"Accessory, Impulse Item",1,1,0,145.14
19757,35,35-44,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,1348.64,674.32,2,2/21/24,Standard,None,0,0,0,0
19758,34,25-34,Female,No,Headphones,HDP456,3,Completed,Credit Card,361.18,361.18,1,2/19/24,Standard,None,0,0,0,0
19759,21,18-24,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,11396.8,1139.68,10,3/25/24,Same Day,None,0,0,0,0
19759,21,18-24,Male,Yes,Tablet,TBL345,4,Completed,Credit Card,2359.23,786.41,3,5/3/24,Expedited,"Extended Warranty, Extended Warranty",0,0,2,108.27
19760,28,25-34,Female,No,Smartphone,SMP234,4,Completed,Credit Card,5698.4,1139.68,5,6/12/24,Same Day,"Accessory, Impulse Item, Extended Warranty",1,1,1,158.02
19761,38,35-44,Female,No,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,8/23/24,Expedited,"Impulse Item, Accessory",1,1,0,51.18
19761,38,35-44,Female,No,Headphones,HDP456,5,Completed,Credit Card,3611.8,361.18,10,8/27/24,Standard,Accessory,0,1,0,54.91
19762,57,55-64,Female,Yes,Headphones,HDP456,5,Completed,Bank Transfer,2528.26,361.18,7,6/10/24,Same Day,Extended Warranty,0,0,1,64.48
19763,30,25-34,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,9117.44,1139.68,8,9/9/24,Standard,"Accessory, Accessory, Extended Warranty",0,2,1,160.17
19764,50,45-54,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,4045.92,674.32,6,2/21/24,Standard,Impulse Item,1,0,0,67.29
19766,61,55-64,Male,No,Smartwatch,SWT567,1,Completed,PayPal,4595,459.5,10,7/19/24,Expedited,Accessory,0,1,0,86.54
19769,69,65-74,Male,No,Smartwatch,SWT567,5,Completed,PayPal,4595,459.5,10,4/20/24,Same Day,None,0,0,0,0
19769,69,65-74,Male,No,Headphones,HDP456,2,Completed,Credit Card,1083.54,361.18,3,5/31/24,Same Day,"Accessory, Impulse Item, Extended Warranty",1,1,1,147.96
19772,48,45-54,Female,No,Smartphone,SMP234,5,Completed,PayPal,5698.4,1139.68,5,9/21/24,Same Day,"Accessory, Extended Warranty",0,1,1,74.88
19775,60,55-64,Male,No,Headphones,HDP456,3,Completed,Credit Card,1805.9,361.18,5,6/29/24,Standard,None,0,0,0,0
19775,60,55-64,Male,Yes,Headphones,HDP456,3,Cancelled,Credit Card,1805.9,361.18,5,8/9/24,Standard,None,0,0,0,0
19776,73,65-74,Female,No,Headphones,HDP456,4,Completed,PayPal,2889.44,361.18,8,8/18/24,Same Day,"Accessory, Impulse Item, Extended Warranty",1,1,1,105.14
19777,70,65-74,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,3419.04,1139.68,3,2/24/24,Standard,"Accessory, Extended Warranty",0,1,1,130.45
19779,52,45-54,Male,No,Smartwatch,SWT567,5,Cancelled,Credit Card,1378.5,459.5,3,6/9/24,Same Day,"Accessory, Impulse Item",1,1,0,125.57
19780,68,65-74,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,11396.8,1139.68,10,6/13/24,Same Day,"Impulse Item, Accessory, Extended Warranty",1,1,1,122.84
19782,56,55-64,Female,Yes,Laptop,LTP123,2,Cancelled,PayPal,4720.24,674.32,7,9/6/24,Expedited,Impulse Item,1,0,0,98.78
19784,22,18-24,Male,Yes,Headphones,HDP456,2,Completed,PayPal,3250.62,361.18,9,1/7/24,Standard,None,0,0,0,0
19784,22,18-24,Male,No,Laptop,LTP123,4,Completed,Credit Card,1348.64,674.32,2,1/12/24,Same Day,None,0,0,0,0
19784,22,18-24,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,6068.88,674.32,9,5/1/24,Standard,None,0,0,0,0
19784,22,18-24,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,6838.08,1139.68,6,9/8/24,Same Day,Accessory,0,1,0,97.44
19785,76,75-80,Male,No,Smartphone,SMP234,2,Cancelled,Credit Card,1139.68,1139.68,1,8/14/24,Same Day,"Extended Warranty, Accessory",0,1,1,110.25
19786,22,18-24,Female,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,10257.12,1139.68,9,1/16/24,Expedited,None,0,0,0,0
19786,22,18-24,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,3216.5,459.5,7,8/9/24,Standard,Extended Warranty,0,0,1,19.9
19786,22,18-24,Female,No,Smartwatch,SWT567,4,Completed,PayPal,3676,459.5,8,9/8/24,Standard,Extended Warranty,0,0,1,36.29
19787,19,18-24,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,11396.8,1139.68,10,5/24/24,Same Day,Extended Warranty,0,0,1,15.72
19787,19,18-24,Female,No,Laptop,LTP123,3,Completed,PayPal,6068.88,674.32,9,6/28/24,Expedited,Extended Warranty,0,0,1,57.77
19787,19,18-24,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,3611.8,361.18,10,9/3/24,Standard,"Extended Warranty, Extended Warranty",0,0,2,109.71
19791,59,55-64,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,361.18,361.18,1,9/13/24,Same Day,None,0,0,0,0
19792,20,18-24,Male,Yes,Laptop,LTP123,1,Completed,Bank Transfer,4720.24,674.32,7,5/13/24,Same Day,"Extended Warranty, Impulse Item, Extended Warranty",1,0,2,234.09
19793,80,75-80,Female,No,Smartwatch,SWT567,3,Completed,PayPal,2757,459.5,6,2/21/24,Same Day,Accessory,0,1,0,39.6
19793,80,75-80,Female,No,Tablet,TBL345,2,Cancelled,PayPal,3145.64,786.41,4,9/9/24,Same Day,"Extended Warranty, Extended Warranty",0,0,2,130.67
19794,25,25-34,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,786.41,786.41,1,4/20/24,Standard,Impulse Item,1,0,0,24.85
19794,25,25-34,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,5504.87,786.41,7,8/31/24,Standard,"Impulse Item, Extended Warranty, Impulse Item",2,0,1,198.42
19795,46,45-54,Male,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,1/8/24,Expedited,"Extended Warranty, Impulse Item",1,0,1,108.89
19795,46,45-54,Male,Yes,Tablet,TBL345,3,Cancelled,Bank Transfer,3145.64,786.41,4,1/13/24,Same Day,"Extended Warranty, Accessory, Extended Warranty",0,1,2,130.82
19795,46,45-54,Male,No,Headphones,HDP456,2,Cancelled,PayPal,3611.8,361.18,10,9/11/24,Standard,Accessory,0,1,0,44.74
19796,22,18-24,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,1139.68,1139.68,1,4/1/24,Same Day,None,0,0,0,0
19796,22,18-24,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,1378.5,459.5,3,5/2/24,Standard,None,0,0,0,0
19798,49,45-54,Male,No,Smartphone,SMP234,4,Completed,PayPal,9117.44,1139.68,8,8/31/24,Expedited,None,0,0,0,0
19799,32,25-34,Female,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,1378.5,459.5,3,3/8/24,Same Day,"Accessory, Accessory",0,2,0,80.84
19800,54,45-54,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,4/27/24,Expedited,"Accessory, Accessory, Extended Warranty",0,2,1,181.27
19801,72,65-74,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,4045.92,674.32,6,7/18/24,Standard,"Accessory, Impulse Item, Accessory",1,2,0,206.17
19802,26,25-34,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,1444.72,361.18,4,3/28/24,Expedited,None,0,0,0,0
19802,26,25-34,Male,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,1378.5,459.5,3,5/28/24,Same Day,Accessory,0,1,0,52.94
